user_id,timestamp,line_current,neutral_current,power_consumed,remaining_tokens
DHARAN-002,2026-04-18 20:00:00+05:45,5.7698,5.7677,1.3798,0.0
DHARAN-002,2026-04-18 21:00:00+05:45,6.4822,6.4767,1.5372,0.0
DHARAN-002,2026-04-18 22:00:00+05:45,6.4991,6.4797,1.5416,0.0
DHARAN-002,2026-04-18 23:00:00+05:45,2.7,2.6849,0.6355,0.0
DHARAN-002,2026-04-19 00:00:00+05:45,3.5646,3.5466,0.8499,0.0
DHARAN-002,2026-04-19 01:00:00+05:45,3.8227,3.8054,0.9121,0.0
DHARAN-002,2026-04-19 02:00:00+05:45,3.8964,3.8904,0.929,0.0
DHARAN-002,2026-04-19 03:00:00+05:45,3.6699,3.6446,0.8601,0.0
DHARAN-002,2026-04-19 04:00:00+05:45,3.5384,3.5285,0.8648,0.0
DHARAN-002,2026-04-19 05:00:00+05:45,2.979,2.9504,0.7088,0.0
DHARAN-002,2026-04-19 06:00:00+05:45,5.1072,5.0952,1.1946,0.0
DHARAN-002,2026-04-19 07:00:00+05:45,5.2093,5.187,1.2323,0.0
DHARAN-002,2026-04-19 08:00:00+05:45,5.8589,5.8398,1.4023,0.0
DHARAN-002,2026-04-19 09:00:00+05:45,5.0093,4.995,1.2003,0.0
DHARAN-002,2026-04-19 10:00:00+05:45,2.9006,2.8903,0.6806,0.0
DHARAN-002,2026-04-19 11:00:00+05:45,3.1255,3.1022,0.7525,0.0
DHARAN-002,2026-04-19 12:00:00+05:45,2.9818,2.9582,0.6991,0.0
DHARAN-002,2026-04-19 13:00:00+05:45,3.0482,3.037,0.7255,0.0
DHARAN-002,2026-04-19 14:00:00+05:45,3.5391,3.5274,0.8445,0.0
DHARAN-002,2026-04-19 15:00:00+05:45,3.2318,3.2174,0.7845,0.0
DHARAN-002,2026-04-19 16:00:00+05:45,3.6047,3.5821,0.857,0.0
DHARAN-002,2026-04-19 17:00:00+05:45,3.0633,3.0572,0.7337,0.0
DHARAN-002,2026-04-19 18:00:00+05:45,6.2542,6.2369,1.4704,0.0
DHARAN-002,2026-04-19 19:00:00+05:45,6.0447,6.0424,1.4488,0.0
DHARAN-002,2026-04-19 20:00:00+05:45,5.9919,5.9803,1.4194,0.0
DHARAN-002,2026-04-19 21:00:00+05:45,5.8632,5.843,1.4041,0.0
DHARAN-002,2026-04-19 22:00:00+05:45,6.314,6.3014,1.5093,0.0
DHARAN-002,2026-04-19 23:00:00+05:45,4.4324,4.4056,1.0437,0.0
DHARAN-002,2026-04-20 00:00:00+05:45,2.3827,2.3729,0.5687,0.0
DHARAN-002,2026-04-20 01:00:00+05:45,3.5883,3.5707,0.8443,0.0
DHARAN-002,2026-04-20 02:00:00+05:45,2.8056,2.7857,0.6743,0.0
DHARAN-002,2026-04-20 03:00:00+05:45,3.6404,3.6243,0.8654,0.0
DHARAN-002,2026-04-20 04:00:00+05:45,3.3078,3.2871,0.785,0.0
DHARAN-002,2026-04-20 05:00:00+05:45,3.5903,3.5757,0.8546,0.0
DHARAN-002,2026-04-20 06:00:00+05:45,5.4868,5.4782,1.3138,0.0
DHARAN-002,2026-04-20 07:00:00+05:45,5.8077,5.7862,1.3896,0.0
DHARAN-002,2026-04-20 08:00:00+05:45,5.569,5.5489,1.3181,0.0
DHARAN-002,2026-04-20 09:00:00+05:45,5.9678,5.9496,1.4255,0.0
DHARAN-002,2026-04-20 10:00:00+05:45,3.5816,3.553,0.8675,0.0
DHARAN-002,2026-04-20 11:00:00+05:45,4.4517,4.4303,1.0509,0.0
DHARAN-002,2026-04-20 12:00:00+05:45,3.5556,3.5415,0.8497,0.0
DHARAN-002,2026-04-20 13:00:00+05:45,3.7189,3.7124,0.8947,0.0
DHARAN-002,2026-04-20 14:00:00+05:45,3.0978,3.0897,0.7313,0.0
DHARAN-002,2026-04-20 15:00:00+05:45,3.1539,3.147,0.752,0.0
DHARAN-002,2026-04-20 16:00:00+05:45,2.0011,1.984,0.4862,0.0
DHARAN-002,2026-04-20 17:00:00+05:45,3.5366,3.5167,0.8373,0.0
DHARAN-002,2026-04-20 18:00:00+05:45,6.0307,6.0127,1.4439,0.0
DHARAN-002,2026-04-20 19:00:00+05:45,6.3096,6.2915,1.4936,0.0
DHARAN-002,2026-04-20 20:00:00+05:45,7.0084,6.9849,1.6731,0.0
DHARAN-002,2026-04-20 21:00:00+05:45,7.4076,7.3886,1.7632,0.0
DHARAN-002,2026-04-20 22:00:00+05:45,5.9468,5.9228,1.4074,0.0
DHARAN-002,2026-04-20 23:00:00+05:45,3.046,3.0288,0.7197,0.0
DHARAN-002,2026-04-21 00:00:00+05:45,3.5012,3.4821,0.8259,0.0
DHARAN-002,2026-04-21 01:00:00+05:45,3.2351,3.2112,0.7623,0.0
DHARAN-002,2026-04-21 02:00:00+05:45,2.9924,2.9916,0.7125,0.0
DHARAN-002,2026-04-21 03:00:00+05:45,3.6149,3.6019,0.849,0.0
DHARAN-002,2026-04-21 04:00:00+05:45,3.3302,3.3183,0.795,0.0
DHARAN-002,2026-04-21 05:00:00+05:45,3.3574,3.3443,0.8069,0.0
DHARAN-002,2026-04-21 06:00:00+05:45,5.1297,5.1128,1.2158,0.0
DHARAN-002,2026-04-21 07:00:00+05:45,5.3462,5.333,1.2726,0.0
DHARAN-002,2026-04-21 08:00:00+05:45,6.1209,6.1009,1.4616,0.0
DHARAN-002,2026-04-21 09:00:00+05:45,5.2392,5.2159,1.2397,0.0
DHARAN-002,2026-04-21 10:00:00+05:45,3.8772,3.8599,0.9091,0.0
DHARAN-002,2026-04-21 11:00:00+05:45,3.9607,3.9547,0.9276,0.0
DHARAN-002,2026-04-21 12:00:00+05:45,2.9079,2.8845,0.7066,0.0
DHARAN-002,2026-04-21 13:00:00+05:45,2.4403,2.4341,0.598,0.0
DHARAN-002,2026-04-21 14:00:00+05:45,2.4066,2.4003,0.5704,0.0
DHARAN-002,2026-04-21 15:00:00+05:45,2.4182,2.4031,0.5762,0.0
DHARAN-002,2026-04-21 16:00:00+05:45,2.3009,2.2865,0.5546,0.0
DHARAN-002,2026-04-21 17:00:00+05:45,3.0788,3.0543,0.7362,0.0
DHARAN-002,2026-04-21 18:00:00+05:45,7.4493,7.4449,1.7766,0.0
DHARAN-002,2026-04-21 19:00:00+05:45,6.2696,6.255,1.4909,0.0
DHARAN-002,2026-04-21 20:00:00+05:45,6.7763,6.775,1.5923,0.0
DHARAN-002,2026-04-21 21:00:00+05:45,6.1861,6.1753,1.4582,0.0
DHARAN-002,2026-04-21 22:00:00+05:45,6.8032,6.7783,1.6138,0.0
DHARAN-002,2026-04-21 23:00:00+05:45,4.2494,4.2484,1.0086,0.0
DHARAN-002,2026-04-22 00:00:00+05:45,3.0062,3.0026,0.695,0.0
DHARAN-002,2026-04-22 01:00:00+05:45,3.4216,3.4174,0.8386,0.0
DHARAN-002,2026-04-22 02:00:00+05:45,3.7203,3.7083,0.8854,0.0
DHARAN-002,2026-04-22 03:00:00+05:45,2.7815,2.761,0.6813,0.0
DHARAN-002,2026-04-22 04:00:00+05:45,3.0682,3.053,0.745,0.0
DHARAN-002,2026-04-22 05:00:00+05:45,3.5567,3.5408,0.8487,0.0
DHARAN-002,2026-04-22 06:00:00+05:45,5.553,5.5376,1.3289,0.0
DHARAN-002,2026-04-22 07:00:00+05:45,5.974,5.9527,1.4125,0.0
DHARAN-002,2026-04-22 08:00:00+05:45,5.2473,5.2285,1.2433,0.0
DHARAN-002,2026-04-22 09:00:00+05:45,5.1858,5.1654,1.2391,0.0
DHARAN-002,2026-04-22 10:00:00+05:45,3.8933,3.8652,0.9442,0.0
DHARAN-002,2026-04-22 11:00:00+05:45,3.8665,3.8534,0.9187,0.0
DHARAN-002,2026-04-22 12:00:00+05:45,3.443,3.4294,0.8259,0.0
DHARAN-002,2026-04-22 13:00:00+05:45,2.4587,2.4251,0.602,0.0
DHARAN-002,2026-04-22 14:00:00+05:45,3.3117,3.297,0.7866,0.0
DHARAN-002,2026-04-22 15:00:00+05:45,2.8423,2.8266,0.6797,0.0
DHARAN-002,2026-04-22 16:00:00+05:45,3.1426,3.1238,0.7554,0.0
DHARAN-002,2026-04-22 17:00:00+05:45,3.3825,3.3618,0.8016,0.0
DHARAN-002,2026-04-22 18:00:00+05:45,6.2873,6.2605,1.4986,0.0
DHARAN-002,2026-04-22 19:00:00+05:45,5.8293,5.8098,1.4058,0.0
DHARAN-002,2026-04-22 20:00:00+05:45,6.0197,5.9976,1.4435,0.0
DHARAN-002,2026-04-22 21:00:00+05:45,6.2565,6.226,1.5017,0.0
DHARAN-002,2026-04-22 22:00:00+05:45,5.5648,5.5646,1.3258,0.0
DHARAN-002,2026-04-22 23:00:00+05:45,3.3826,3.361,0.8115,0.0
DHARAN-002,2026-04-23 00:00:00+05:45,3.3171,3.3055,0.7769,0.0
DHARAN-002,2026-04-23 01:00:00+05:45,2.4726,2.4596,0.5865,0.0
DHARAN-002,2026-04-23 02:00:00+05:45,2.3127,2.3036,0.5607,0.0
DHARAN-002,2026-04-23 03:00:00+05:45,4.084,4.0718,0.9656,0.0
DHARAN-002,2026-04-23 04:00:00+05:45,3.4275,3.4171,0.8355,0.0
DHARAN-002,2026-04-23 05:00:00+05:45,3.4805,3.4698,0.8271,0.0
DHARAN-002,2026-04-23 06:00:00+05:45,5.5563,5.5414,1.3197,0.0
DHARAN-002,2026-04-23 07:00:00+05:45,6.0088,5.9897,1.4276,0.0
DHARAN-002,2026-04-23 08:00:00+05:45,6.4588,6.4299,1.5299,0.0
DHARAN-002,2026-04-23 09:00:00+05:45,5.1597,5.1458,1.2437,0.0
DHARAN-002,2026-04-23 10:00:00+05:45,3.2165,3.2105,0.7519,0.0
DHARAN-002,2026-04-23 11:00:00+05:45,3.2483,3.2325,0.7695,0.0
DHARAN-002,2026-04-23 12:00:00+05:45,3.1997,3.1761,0.7584,0.0
DHARAN-002,2026-04-23 13:00:00+05:45,4.0471,4.0387,0.9633,0.0
DHARAN-002,2026-04-23 14:00:00+05:45,4.0021,3.9728,0.9631,0.0
DHARAN-002,2026-04-23 15:00:00+05:45,4.0088,3.9883,0.9403,0.0
DHARAN-002,2026-04-23 16:00:00+05:45,2.1655,2.1481,0.5255,0.0
DHARAN-002,2026-04-23 17:00:00+05:45,2.9187,2.8988,0.6979,0.0
DHARAN-002,2026-04-23 18:00:00+05:45,6.2456,6.2235,1.4987,0.0
DHARAN-002,2026-04-23 19:00:00+05:45,6.6296,6.6089,1.5808,0.0
DHARAN-002,2026-04-23 20:00:00+05:45,6.4812,6.465,1.5305,0.0
DHARAN-002,2026-04-23 21:00:00+05:45,6.9723,6.9536,1.6779,0.0
DHARAN-002,2026-04-23 22:00:00+05:45,6.1451,6.1209,1.4713,0.0
DHARAN-002,2026-04-23 23:00:00+05:45,3.6396,3.6189,0.8857,0.0
DHARAN-002,2026-04-24 00:00:00+05:45,3.5423,3.534,0.8503,0.0
DHARAN-002,2026-04-24 01:00:00+05:45,2.4566,2.4431,0.5881,0.0
DHARAN-002,2026-04-24 02:00:00+05:45,3.6843,3.6777,0.8746,0.0
DHARAN-002,2026-04-24 03:00:00+05:45,3.382,3.3745,0.8077,0.0
DHARAN-002,2026-04-24 04:00:00+05:45,2.4957,2.4771,0.5883,0.0
DHARAN-002,2026-04-24 05:00:00+05:45,3.5233,3.5069,0.8458,0.0
DHARAN-002,2026-04-24 06:00:00+05:45,4.8294,4.8141,1.1593,0.0
DHARAN-002,2026-04-24 07:00:00+05:45,5.6291,5.6226,1.3558,0.0
DHARAN-002,2026-04-24 08:00:00+05:45,5.4162,5.4077,1.2805,0.0
DHARAN-002,2026-04-24 09:00:00+05:45,5.6427,5.6297,1.3412,0.0
DHARAN-002,2026-04-24 10:00:00+05:45,3.3531,3.3433,0.8112,0.0
DHARAN-002,2026-04-24 11:00:00+05:45,4.0549,4.0332,0.9511,0.0
DHARAN-002,2026-04-24 12:00:00+05:45,3.7534,3.746,0.911,0.0
DHARAN-002,2026-04-24 13:00:00+05:45,3.2116,3.1991,0.7417,0.0
DHARAN-002,2026-04-24 14:00:00+05:45,3.6624,3.6445,0.8684,0.0
DHARAN-002,2026-04-24 15:00:00+05:45,3.2119,3.2053,0.7762,0.0
DHARAN-002,2026-04-24 16:00:00+05:45,3.8932,3.8931,0.9328,0.0
DHARAN-002,2026-04-24 17:00:00+05:45,3.5093,3.4881,0.8316,0.0
DHARAN-002,2026-04-24 18:00:00+05:45,6.9056,6.8976,1.6529,0.0
DHARAN-002,2026-04-24 19:00:00+05:45,6.2522,6.2504,1.4808,0.0
DHARAN-002,2026-04-24 20:00:00+05:45,6.4819,6.4598,1.5344,0.0
DHARAN-002,2026-04-24 21:00:00+05:45,6.7796,6.7727,1.6041,0.0
DHARAN-002,2026-04-24 22:00:00+05:45,7.2064,7.1807,1.7127,0.0
DHARAN-002,2026-04-24 23:00:00+05:45,2.6096,2.5803,0.638,0.0
DHARAN-002,2026-04-25 00:00:00+05:45,2.7924,2.7732,0.6678,0.0
DHARAN-002,2026-04-25 01:00:00+05:45,3.7045,3.6877,0.8717,0.0
DHARAN-002,2026-04-25 02:00:00+05:45,2.7687,2.7479,0.6525,0.0
DHARAN-002,2026-04-25 03:00:00+05:45,2.4138,2.4089,0.5612,0.0
DHARAN-002,2026-04-25 04:00:00+05:45,3.7678,3.7471,0.9031,0.0
DHARAN-002,2026-04-25 05:00:00+05:45,3.5275,3.5088,0.8402,0.0
DHARAN-002,2026-04-25 06:00:00+05:45,5.547,5.5146,1.3139,0.0
DHARAN-002,2026-04-25 07:00:00+05:45,4.7585,4.7469,1.1634,0.0
DHARAN-002,2026-04-25 08:00:00+05:45,5.303,5.2954,1.2662,0.0
DHARAN-002,2026-04-25 09:00:00+05:45,5.9465,5.9279,1.429,0.0
DHARAN-002,2026-04-25 10:00:00+05:45,3.6062,3.5873,0.8556,0.0
DHARAN-002,2026-04-25 11:00:00+05:45,3.7524,3.7401,0.8929,0.0
DHARAN-002,2026-04-25 12:00:00+05:45,3.5409,3.5188,0.8374,0.0
DHARAN-002,2026-04-25 13:00:00+05:45,2.4014,2.3949,0.5735,0.0
DHARAN-002,2026-04-25 14:00:00+05:45,3.5836,3.5708,0.8463,0.0
DHARAN-002,2026-04-25 15:00:00+05:45,2.9281,2.9142,0.6915,0.0
DHARAN-002,2026-04-25 16:00:00+05:45,4.0617,4.0387,0.9502,0.0
DHARAN-002,2026-04-25 17:00:00+05:45,3.4621,3.4452,0.8069,0.0
DHARAN-002,2026-04-25 18:00:00+05:45,6.1115,6.1021,1.4615,0.0
DHARAN-002,2026-04-25 19:00:00+05:45,6.3953,6.3916,1.5183,0.0
DHARAN-002,2026-04-25 20:00:00+05:45,6.1623,6.1421,1.4652,0.0
DHARAN-002,2026-04-25 21:00:00+05:45,6.3767,6.3716,1.5159,0.0
DHARAN-002,2026-04-25 22:00:00+05:45,5.918,5.899,1.4096,0.0
DHARAN-002,2026-04-25 23:00:00+05:45,3.3544,3.3413,0.8068,0.0
DHARAN-002,2026-04-26 00:00:00+05:45,4.0555,4.0418,0.9604,0.0
DHARAN-002,2026-04-26 01:00:00+05:45,2.7262,2.7112,0.6559,0.0
DHARAN-002,2026-04-26 02:00:00+05:45,3.4335,3.4154,0.8121,0.0
DHARAN-002,2026-04-26 03:00:00+05:45,3.0648,3.0334,0.7346,0.0
DHARAN-002,2026-04-26 04:00:00+05:45,2.9397,2.9378,0.7122,0.0
DHARAN-002,2026-04-26 05:00:00+05:45,3.1314,3.121,0.7366,0.0
DHARAN-002,2026-04-26 06:00:00+05:45,6.3064,6.2826,1.5016,0.0
DHARAN-002,2026-04-26 07:00:00+05:45,5.1505,5.1348,1.2334,0.0
DHARAN-002,2026-04-26 08:00:00+05:45,5.7981,5.7808,1.3822,0.0
DHARAN-002,2026-04-26 09:00:00+05:45,5.8018,5.7896,1.3949,0.0
DHARAN-002,2026-04-26 10:00:00+05:45,2.9916,2.9733,0.7168,0.0
DHARAN-002,2026-04-26 11:00:00+05:45,2.9372,2.9241,0.7184,0.0
DHARAN-002,2026-04-26 12:00:00+05:45,2.7552,2.7337,0.6513,0.0
DHARAN-002,2026-04-26 13:00:00+05:45,2.1447,2.1269,0.518,0.0
DHARAN-002,2026-04-26 14:00:00+05:45,2.593,2.5696,0.6099,0.0
DHARAN-002,2026-04-26 15:00:00+05:45,3.1592,3.1557,0.7596,0.0
DHARAN-002,2026-04-26 16:00:00+05:45,3.7622,3.7328,0.8767,0.0
DHARAN-002,2026-04-26 17:00:00+05:45,3.1298,3.1081,0.7556,0.0
DHARAN-002,2026-04-26 18:00:00+05:45,6.3352,6.3178,1.5038,0.0
DHARAN-002,2026-04-26 19:00:00+05:45,6.468,6.4445,1.5302,0.0
DHARAN-002,2026-04-26 20:00:00+05:45,6.0797,6.0747,1.4563,0.0
DHARAN-002,2026-04-26 21:00:00+05:45,6.1618,6.1435,1.4775,0.0
DHARAN-002,2026-04-26 22:00:00+05:45,6.2016,6.1801,1.4787,0.0
DHARAN-002,2026-04-26 23:00:00+05:45,3.4673,3.4389,0.8267,0.0
DHARAN-002,2026-04-27 00:00:00+05:45,3.6272,3.6152,0.8676,0.0
DHARAN-002,2026-04-27 01:00:00+05:45,3.6773,3.6712,0.8736,0.0
DHARAN-002,2026-04-27 02:00:00+05:45,3.773,3.7486,0.8864,0.0
DHARAN-002,2026-04-27 03:00:00+05:45,4.1321,4.1033,0.9641,0.0
DHARAN-002,2026-04-27 04:00:00+05:45,3.4352,3.4348,0.8199,0.0
DHARAN-002,2026-04-27 05:00:00+05:45,3.298,3.2827,0.7803,0.0
DHARAN-002,2026-04-27 06:00:00+05:45,4.5989,4.5788,1.0977,0.0
DHARAN-002,2026-04-27 07:00:00+05:45,5.0516,5.0332,1.2012,0.0
DHARAN-002,2026-04-27 08:00:00+05:45,6.194,6.182,1.4585,0.0
DHARAN-002,2026-04-27 09:00:00+05:45,5.6633,5.6431,1.3464,0.0
DHARAN-002,2026-04-27 10:00:00+05:45,3.5997,3.596,0.8435,0.0
DHARAN-002,2026-04-27 11:00:00+05:45,3.502,3.4889,0.8292,0.0
DHARAN-002,2026-04-27 12:00:00+05:45,2.1283,2.119,0.5073,0.0
DHARAN-002,2026-04-27 13:00:00+05:45,4.1325,4.1239,0.9804,0.0
DHARAN-002,2026-04-27 14:00:00+05:45,2.2609,2.2403,0.5327,0.0
DHARAN-002,2026-04-27 15:00:00+05:45,3.1872,3.175,0.7531,0.0
DHARAN-002,2026-04-27 16:00:00+05:45,3.8494,3.8475,0.9071,0.0
DHARAN-002,2026-04-27 17:00:00+05:45,2.6499,2.6274,0.6116,0.0
DHARAN-002,2026-04-27 18:00:00+05:45,5.681,5.6643,1.3676,0.0
DHARAN-002,2026-04-27 19:00:00+05:45,5.7916,5.777,1.382,0.0
DHARAN-002,2026-04-27 20:00:00+05:45,6.3795,6.3498,1.5082,0.0
DHARAN-002,2026-04-27 21:00:00+05:45,6.0934,6.0753,1.4616,0.0
DHARAN-002,2026-04-27 22:00:00+05:45,7.1861,7.1643,1.7148,0.0
DHARAN-002,2026-04-27 23:00:00+05:45,2.8507,2.845,0.6785,0.0
DHARAN-002,2026-04-28 00:00:00+05:45,3.2726,3.2527,0.7803,0.0
DHARAN-002,2026-04-28 01:00:00+05:45,4.1524,4.1514,0.9924,0.0
DHARAN-002,2026-04-28 02:00:00+05:45,3.1819,3.1653,0.7547,0.0
DHARAN-002,2026-04-28 03:00:00+05:45,3.252,3.2359,0.7601,0.0
DHARAN-002,2026-04-28 04:00:00+05:45,3.1879,3.1868,0.7664,0.0
DHARAN-002,2026-04-28 05:00:00+05:45,3.4475,3.441,0.8185,0.0
DHARAN-002,2026-04-28 06:00:00+05:45,5.5339,5.5239,1.319,0.0
DHARAN-002,2026-04-28 07:00:00+05:45,5.1784,5.1652,1.2291,0.0
DHARAN-002,2026-04-28 08:00:00+05:45,5.2297,5.2158,1.2534,0.0
DHARAN-002,2026-04-28 09:00:00+05:45,6.0363,6.0232,1.4352,0.0
DHARAN-002,2026-04-28 10:00:00+05:45,3.4819,3.4629,0.816,0.0
DHARAN-002,2026-04-28 11:00:00+05:45,3.4285,3.4147,0.8102,0.0
DHARAN-002,2026-04-28 12:00:00+05:45,3.345,3.3424,0.8011,0.0
DHARAN-002,2026-04-28 13:00:00+05:45,3.4585,3.4458,0.8201,0.0
DHARAN-002,2026-04-28 14:00:00+05:45,3.765,3.7642,0.9033,0.0
DHARAN-002,2026-04-28 15:00:00+05:45,2.8588,2.8411,0.6953,0.0
DHARAN-002,2026-04-28 16:00:00+05:45,2.9321,2.9094,0.6888,0.0
DHARAN-002,2026-04-28 17:00:00+05:45,2.7733,2.754,0.668,0.0
DHARAN-002,2026-04-28 18:00:00+05:45,6.7933,6.7761,1.6366,0.0
DHARAN-002,2026-04-28 19:00:00+05:45,5.2505,5.2267,1.2553,0.0
DHARAN-002,2026-04-28 20:00:00+05:45,7.8874,7.8824,1.8802,0.0
DHARAN-002,2026-04-28 21:00:00+05:45,6.1239,6.1142,1.4574,0.0
DHARAN-002,2026-04-28 22:00:00+05:45,5.8968,5.8787,1.4081,0.0
DHARAN-002,2026-04-28 23:00:00+05:45,3.1512,3.1415,0.7587,0.0
DHARAN-002,2026-04-29 00:00:00+05:45,3.0232,3.0139,0.7293,0.0
DHARAN-002,2026-04-29 01:00:00+05:45,3.587,3.586,0.8562,0.0
DHARAN-002,2026-04-29 02:00:00+05:45,3.805,3.8011,0.902,0.0
DHARAN-002,2026-04-29 03:00:00+05:45,3.056,3.0355,0.7352,0.0
DHARAN-002,2026-04-29 04:00:00+05:45,3.0816,3.0681,0.7344,0.0
DHARAN-002,2026-04-29 05:00:00+05:45,2.582,2.5617,0.6014,0.0
DHARAN-002,2026-04-29 06:00:00+05:45,5.1931,5.1703,1.2346,0.0
DHARAN-002,2026-04-29 07:00:00+05:45,5.6524,5.6141,1.331,0.0
DHARAN-002,2026-04-29 08:00:00+05:45,5.4752,5.4681,1.3092,0.0
DHARAN-002,2026-04-29 09:00:00+05:45,4.4963,4.4842,1.0587,0.0
DHARAN-002,2026-04-29 10:00:00+05:45,3.756,3.7497,0.884,0.0
DHARAN-002,2026-04-29 11:00:00+05:45,2.8725,2.858,0.6673,0.0
DHARAN-002,2026-04-29 12:00:00+05:45,2.8972,2.8833,0.6998,0.0
DHARAN-002,2026-04-29 13:00:00+05:45,4.0592,4.0427,0.9599,0.0
DHARAN-002,2026-04-29 14:00:00+05:45,4.1282,4.1106,0.9696,0.0
DHARAN-002,2026-04-29 15:00:00+05:45,4.6611,4.6373,1.1121,0.0
DHARAN-002,2026-04-29 16:00:00+05:45,3.1098,3.0968,0.7318,0.0
DHARAN-002,2026-04-29 17:00:00+05:45,3.5999,3.5773,0.8344,0.0
DHARAN-002,2026-04-29 18:00:00+05:45,6.5893,6.5728,1.5763,0.0
DHARAN-002,2026-04-29 19:00:00+05:45,5.9075,5.8856,1.3981,0.0
DHARAN-002,2026-04-29 20:00:00+05:45,6.356,6.3288,1.4975,0.0
DHARAN-002,2026-04-29 21:00:00+05:45,6.4781,6.4678,1.537,0.0
DHARAN-002,2026-04-29 22:00:00+05:45,6.1997,6.1885,1.4864,0.0
DHARAN-002,2026-04-29 23:00:00+05:45,3.1528,3.1332,0.7665,0.0
DHARAN-002,2026-04-30 00:00:00+05:45,3.7866,3.7801,0.9017,0.0
DHARAN-002,2026-04-30 01:00:00+05:45,3.0886,3.0784,0.7486,0.0
DHARAN-002,2026-04-30 02:00:00+05:45,3.9062,3.8977,0.9532,0.0
DHARAN-002,2026-04-30 03:00:00+05:45,3.6618,3.6531,0.8785,0.0
DHARAN-002,2026-04-30 04:00:00+05:45,4.3113,4.2888,1.0229,0.0
DHARAN-002,2026-04-30 05:00:00+05:45,3.5276,3.5025,0.8384,0.0
DHARAN-002,2026-04-30 06:00:00+05:45,6.455,6.4403,1.5529,0.0
DHARAN-002,2026-04-30 07:00:00+05:45,5.5231,5.5003,1.3191,0.0
DHARAN-002,2026-04-30 08:00:00+05:45,5.7686,5.7447,1.3551,0.0
DHARAN-002,2026-04-30 09:00:00+05:45,6.2019,6.1934,1.4881,0.0
DHARAN-002,2026-04-30 10:00:00+05:45,2.96,2.9527,0.6922,0.0
DHARAN-002,2026-04-30 11:00:00+05:45,2.7542,2.7172,0.6664,0.0
DHARAN-002,2026-04-30 12:00:00+05:45,3.2213,3.2154,0.7619,0.0
DHARAN-002,2026-04-30 13:00:00+05:45,3.6843,3.6772,0.8941,0.0
DHARAN-002,2026-04-30 14:00:00+05:45,2.9119,2.9033,0.6912,0.0
DHARAN-002,2026-04-30 15:00:00+05:45,4.06,4.0505,0.9619,0.0
DHARAN-002,2026-04-30 16:00:00+05:45,3.7589,3.7486,0.8987,0.0
DHARAN-002,2026-04-30 17:00:00+05:45,3.6252,3.6043,0.8865,0.0
DHARAN-002,2026-04-30 18:00:00+05:45,5.992,5.9614,1.4335,0.0
DHARAN-002,2026-04-30 19:00:00+05:45,6.1505,6.1333,1.4553,0.0
DHARAN-002,2026-04-30 20:00:00+05:45,6.563,6.5504,1.565,0.0
DHARAN-002,2026-04-30 21:00:00+05:45,7.1873,7.1763,1.7024,0.0
DHARAN-002,2026-04-30 22:00:00+05:45,5.8295,5.8067,1.3935,0.0
DHARAN-002,2026-04-30 23:00:00+05:45,3.8881,3.886,0.9204,0.0
DHARAN-002,2026-05-01 00:00:00+05:45,3.7038,3.6875,0.8695,0.0
DHARAN-002,2026-05-01 01:00:00+05:45,4.2168,4.1963,1.0166,0.0
DHARAN-002,2026-05-01 02:00:00+05:45,2.8,2.78,0.6566,0.0
DHARAN-002,2026-05-01 03:00:00+05:45,4.1997,4.1879,0.9952,0.0
DHARAN-002,2026-05-01 04:00:00+05:45,3.0143,3.0034,0.7201,0.0
DHARAN-002,2026-05-01 05:00:00+05:45,4.0018,3.9987,0.9407,0.0
DHARAN-002,2026-05-01 06:00:00+05:45,5.5839,5.5751,1.3289,0.0
DHARAN-002,2026-05-01 07:00:00+05:45,5.8414,5.8192,1.3769,0.0
DHARAN-002,2026-05-01 08:00:00+05:45,6.2122,6.197,1.4859,0.0
DHARAN-002,2026-05-01 09:00:00+05:45,5.1858,5.1681,1.2324,0.0
DHARAN-002,2026-05-01 10:00:00+05:45,3.8081,3.7876,0.8942,0.0
DHARAN-002,2026-05-01 11:00:00+05:45,2.7842,2.765,0.6758,0.0
DHARAN-002,2026-05-01 12:00:00+05:45,4.0271,4.0243,0.9591,0.0
DHARAN-002,2026-05-01 13:00:00+05:45,4.3421,4.3257,1.0292,0.0
DHARAN-002,2026-05-01 14:00:00+05:45,2.6838,2.6633,0.6388,0.0
DHARAN-002,2026-05-01 15:00:00+05:45,3.4981,3.4836,0.8394,0.0
DHARAN-002,2026-05-01 16:00:00+05:45,3.0279,3.0057,0.7051,0.0
DHARAN-002,2026-05-01 17:00:00+05:45,2.9608,2.9436,0.7161,0.0
DHARAN-002,2026-05-01 18:00:00+05:45,6.1149,6.109,1.4599,0.0
DHARAN-002,2026-05-01 19:00:00+05:45,5.8768,5.8639,1.3977,0.0
DHARAN-002,2026-05-01 20:00:00+05:45,7.662,7.6562,1.8186,0.0
DHARAN-002,2026-05-01 21:00:00+05:45,5.622,5.6102,1.3348,0.0
DHARAN-002,2026-05-01 22:00:00+05:45,7.0623,7.0615,1.6788,0.0
DHARAN-002,2026-05-01 23:00:00+05:45,2.731,2.7125,0.6567,0.0
DHARAN-002,2026-05-02 00:00:00+05:45,2.7473,2.743,0.6527,0.0
DHARAN-002,2026-05-02 01:00:00+05:45,3.2897,3.263,0.7797,0.0
DHARAN-002,2026-05-02 02:00:00+05:45,3.3629,3.336,0.8085,0.0
